Both 30 19 278
Both 30 17 285
Both 30 25 285
Both 30 7 392
Both 30 13 420
Both 30 11 440
Both 30 9 443
Both 30 27 517
Both 30 29 535
Both 30 4 569
Both 30 21 569
Both 30 16 570
Both 30 14 579
Both 30 6 595
Both 30 24 595
Both 30 18 597
Both 30 22 600
Both 30 10 620
Both 30 5 621
Both 30 0 637
Both 30 2 633
Both 30 12 632
Both 30 26 671
Both 30 1 702
Both 30 15 702
Both 30 3 704
Both 30 20 703
Both 30 28 702
Both 30 23 767
Both 30 8 768
Both 30 13 254
Both 30 4 400
Both 30 11 400
Both 30 24 414
Both 30 22 429
Both 30 1 447
Both 30 19 480
Both 30 15 480
Both 30 17 497
Both 30 8 517
Both 30 26 528
Both 30 3 554
Both 30 5 555
Both 30 23 578
Both 30 10 579
Both 30 16 597
Both 30 29 596
Both 30 18 598
Both 30 27 599
Both 30 14 603
Both 30 12 603
Both 30 6 624
Both 30 0 634
Both 30 20 654
Both 30 25 655
Both 30 28 656
Both 30 21 700
Both 30 7 704
Both 30 9 736
Both 30 2 738
Both 30 3 269
Both 30 21 274
Both 30 5 276
Both 30 27 275
Both 30 25 329
Both 30 1 335
Both 30 29 333
Both 30 15 333
Both 30 23 334
Both 30 9 388
Both 30 13 390
Both 30 11 391
Both 30 18 508
Both 30 10 532
Both 30 24 546
Both 30 0 552
Both 30 4 548
Both 30 8 548
Both 30 12 548
Both 30 19 572
Both 30 28 573
Both 30 26 573
Both 30 2 574
Both 30 22 574
Both 30 14 574
Both 30 16 594
Both 30 6 595
Both 30 20 646
Both 30 17 660
Both 30 7 662
Both 30 28 236
Both 30 24 282
Both 30 26 283
Both 30 6 402
Both 30 8 403
Both 30 21 439
Both 30 17 463
Both 30 4 465
Both 30 3 487
Both 30 25 486
Both 30 7 503
Both 30 14 504
Both 30 12 529
Both 30 1 530
Both 30 23 529
Both 30 27 529
Both 30 29 551
Both 30 13 552
Both 30 10 554
Both 30 16 554
Both 30 9 584
Both 30 20 596
Both 30 18 597
Both 30 0 609
Both 30 11 622
Both 30 22 621
Both 30 19 621
Both 30 2 622
Both 30 15 634
Both 30 5 657
Both 30 20 232
Both 30 18 277
Both 30 3 279
Both 30 26 330
Both 30 9 375
Both 30 22 398
Both 30 12 398
Both 30 28 422
Both 30 24 422
Both 30 5 422
Both 30 16 443
Both 30 1 445
Both 30 7 445
Both 30 14 460
Both 30 10 513
Both 30 19 515
Both 30 4 526
Both 30 0 542
Both 30 17 539
Both 30 23 540
Both 30 27 561
Both 30 8 581
Both 30 6 581
Both 30 15 583
Both 30 21 584
Both 30 11 611
Both 30 2 612
Both 30 13 646
Both 30 25 647
Both 30 29 700
Both 30 8 234
Both 30 22 420
Both 30 16 422
Both 30 20 438
Both 30 3 446
Both 30 13 448
Both 30 5 461
Both 30 11 470
Both 30 28 470
Both 30 26 502
Both 30 29 514
Both 30 1 527
Both 30 10 542
Both 30 23 552
Both 30 12 553
Both 30 17 553
Both 30 19 554
Both 30 2 557
Both 30 25 571
Both 30 9 571
Both 30 7 577
Both 30 0 600
Both 30 15 598
Both 30 4 600
Both 30 6 601
Both 30 18 600
Both 30 27 601
Both 30 24 613
Both 30 21 627
Both 30 14 668
Both 30 16 235
Both 30 22 239
Both 30 28 376
Both 30 4 423
Both 30 14 424
Both 30 11 424
Both 30 9 450
Both 30 1 473
Both 30 25 473
Both 30 18 495
Both 30 7 499
Both 30 19 518
Both 30 5 539
Both 30 26 541
Both 30 21 541
Both 30 24 541
Both 30 8 554
Both 30 2 577
Both 30 0 581
Both 30 15 577
Both 30 23 622
Both 30 29 625
Both 30 13 627
Both 30 12 655
Both 30 17 675
Both 30 3 678
Both 30 27 677
Both 30 6 678
Both 30 20 703
Both 30 10 703
Both 30 7 256
Both 30 26 305
Both 30 28 306
Both 30 0 382
Both 30 23 424
Both 30 9 447
Both 30 3 448
Both 30 18 465
Both 30 21 469
Both 30 5 482
Both 30 14 517
Both 30 10 527
Both 30 1 536
Both 30 12 551
Both 30 27 552
Both 30 8 553
Both 30 25 578
Both 30 13 604
Both 30 29 606
Both 30 20 631
Both 30 16 633
Both 30 11 633
Both 30 4 634
Both 30 2 634
Both 30 17 658
Both 30 6 658
Both 30 24 657
Both 30 22 658
Both 30 15 690
Both 30 19 715
Both 30 4 239
Both 30 17 297
Both 30 13 298
Both 30 15 298
Both 30 21 323
Both 30 19 363
Both 30 25 431
Both 30 1 472
Both 30 6 492
Both 30 27 492
Both 30 24 508
Both 30 12 518
Both 30 14 519
Both 30 16 520
Both 30 8 536
Both 30 28 566
Both 30 20 569
Both 30 18 569
Both 30 7 590
Both 30 11 591
Both 30 23 591
Both 30 5 594
Both 30 3 618
Both 30 29 640
Both 30 9 642
Both 30 10 672
Both 30 2 673
Both 30 22 699
Both 30 26 698
Both 30 0 735
Both 30 8 250
Both 30 10 352
Both 30 28 422
Both 30 26 445
Both 30 24 472
Both 30 22 512
Both 30 1 516
Both 30 13 538
Both 30 17 540
Both 30 15 556
Both 30 5 558
Both 30 11 579
Both 30 19 579
Both 30 7 596
Both 30 21 596
Both 30 9 599
Both 30 27 633
Both 30 4 635
Both 30 14 636
Both 30 12 641
Both 30 2 642
Both 30 25 641
Both 30 16 643
Both 30 23 642
Both 30 29 720
Both 30 3 722
Both 30 20 722
Both 30 0 758
Both 30 18 751
Both 30 6 753
Both 30 14 236
Both 30 16 240
Both 30 18 287
Both 30 21 309
Both 30 9 393
Both 30 11 474
Both 30 0 478
Both 30 2 479
Both 30 22 496
Both 30 24 497
Both 30 6 499
Both 30 28 499
Both 30 12 510
Both 30 26 509
Both 30 15 511
Both 30 4 520
Both 30 8 520
Both 30 17 521
Both 30 7 551
Both 30 27 571
Both 30 29 590
Both 30 3 593
Both 30 23 594
Both 30 5 614
Both 30 1 615
Both 30 19 615
Both 30 13 637
Both 30 25 637
Both 30 10 638
Both 30 20 732
Asym 30 18 270
Asym 30 20 317
Asym 30 13 412
Asym 30 23 429
Asym 30 9 442
Asym 30 26 451
Asym 30 11 451
Asym 30 29 484
Asym 30 15 531
Asym 30 10 543
Asym 30 16 555
Asym 30 19 555
Asym 30 12 589
Asym 30 2 601
Asym 30 24 602
Asym 30 6 619
Asym 30 22 651
Asym 30 8 660
Asym 30 21 674
Asym 30 1 691
Asym 30 28 699
Asym 30 14 709
Asym 30 17 709
Asym 30 3 724
Asym 30 27 747
Asym 30 4 765
Asym 30 25 786
Asym 30 0 798
Asym 30 7 817
Asym 30 5 866
Asym 30 27 270
Asym 30 7 360
Asym 30 19 388
Asym 30 16 390
Asym 30 24 482
Asym 30 13 493
Asym 30 10 527
Asym 30 29 535
Asym 30 12 549
Asym 30 23 559
Asym 30 21 594
Asym 30 6 618
Asym 30 26 637
Asym 30 9 640
Asym 30 15 641
Asym 30 3 659
Asym 30 8 661
Asym 30 20 705
Asym 30 14 723
Asym 30 17 725
Asym 30 2 730
Asym 30 0 732
Asym 30 11 741
Asym 30 25 741
Asym 30 4 758
Asym 30 28 764
Asym 30 18 787
Asym 30 22 787
Asym 30 1 828
Asym 30 5 878
Asym 30 24 292
Asym 30 22 368
Asym 30 1 387
Asym 30 28 390
Asym 30 12 414
Asym 30 20 447
Asym 30 14 447
Asym 30 26 486
Asym 30 16 501
Asym 30 6 536
Asym 30 11 555
Asym 30 19 555
Asym 30 23 600
Asym 30 21 610
Asym 30 10 612
Asym 30 18 620
Asym 30 5 621
Asym 30 17 640
Asym 30 25 642
Asym 30 15 653
Asym 30 3 665
Asym 30 27 695
Asym 30 13 694
Asym 30 29 706
Asym 30 9 710
Asym 30 7 732
Asym 30 4 748
Asym 30 0 785
Asym 30 2 821
Asym 30 8 847
Asym 30 12 396
Asym 30 20 587
Asym 30 2 652
Asym 30 8 664
Asym 30 4 687
Asym 30 18 687
Asym 30 26 687
Asym 30 28 714
Asym 30 6 731
Asym 30 24 751
Asym 30 5 753
Asym 30 21 753
Asym 30 16 753
Asym 30 10 794
Asym 30 29 793
Asym 30 15 824
Asym 30 9 825
Asym 30 22 825
Asym 30 7 851
Asym 30 17 858
Asym 30 23 859
Asym 30 19 894
Asym 30 25 894
Asym 30 13 916
Asym 30 27 931
Asym 30 11 933
Asym 30 14 944
Asym 30 3 968
Asym 30 0 1045
Asym 30 1 1104
Asym 30 28 313
Asym 30 20 326
Asym 30 26 325
Asym 30 14 395
Asym 30 24 420
Asym 30 6 540
Asym 30 22 563
Asym 30 18 585
Asym 30 1 586
Asym 30 12 591
Asym 30 25 634
Asym 30 4 657
Asym 30 13 659
Asym 30 29 659
Asym 30 8 681
Asym 30 15 683
Asym 30 27 682
Asym 30 2 710
Asym 30 16 711
Asym 30 9 711
Asym 30 10 744
Asym 30 21 769
Asym 30 19 771
Asym 30 3 772
Asym 30 11 796
Asym 30 17 796
Asym 30 23 796
Asym 30 0 844
Asym 30 7 881
Asym 30 5 924
Asym 30 2 540
Asym 30 4 710
Asym 30 17 765
Asym 30 24 760
Asym 30 7 787
Asym 30 22 834
Asym 30 18 852
Asym 30 1 854
Asym 30 5 867
Asym 30 11 875
Asym 30 9 878
Asym 30 21 888
Asym 30 29 897
Asym 30 25 897
Asym 30 19 903
Asym 30 14 924
Asym 30 10 955
Asym 30 6 956
Asym 30 23 955
Asym 30 16 987
Asym 30 0 998
Asym 30 3 991
Asym 30 28 1034
Asym 30 15 1036
Asym 30 20 1036
Asym 30 13 1038
Asym 30 8 1038
Asym 30 12 1075
Asym 30 27 1099
Asym 30 26 1158
Asym 30 26 368
Asym 30 4 515
Asym 30 17 540
Asym 30 19 559
Asym 30 0 598
Asym 30 15 591
Asym 30 13 605
Asym 30 8 609
Asym 30 2 643
Asym 30 5 656
Asym 30 12 665
Asym 30 29 705
Asym 30 10 707
Asym 30 14 725
Asym 30 7 743
Asym 30 24 744
Asym 30 21 745
Asym 30 27 745
Asym 30 1 748
Asym 30 18 747
Asym 30 16 758
Asym 30 11 762
Asym 30 22 804
Asym 30 28 805
Asym 30 9 821
Asym 30 3 834
Asym 30 25 834
Asym 30 6 867
Asym 30 23 897
Asym 30 20 897
Asym 30 5 366
Asym 30 2 550
Asym 30 24 567
Asym 30 12 575
Asym 30 10 576
Asym 30 0 608
Asym 30 28 601
Asym 30 8 625
Asym 30 18 639
Asym 30 6 640
Asym 30 21 679
Asym 30 27 690
Asym 30 29 689
Asym 30 3 736
Asym 30 9 739
Asym 30 22 739
Asym 30 13 739
Asym 30 17 759
Asym 30 4 782
Asym 30 19 782
Asym 30 16 820
Asym 30 14 821
Asym 30 7 838
Asym 30 11 850
Asym 30 23 851
Asym 30 15 872
Asym 30 1 875
Asym 30 26 881
Asym 30 25 932
Asym 30 20 961
Asym 30 10 353
Asym 30 6 419
Asym 30 12 421
Asym 30 24 444
Asym 30 2 509
Asym 30 19 509
Asym 30 27 532
Asym 30 13 543
Asym 30 8 579
Asym 30 0 582
Asym 30 22 622
Asym 30 1 624
Asym 30 18 638
Asym 30 16 661
Asym 30 3 684
Asym 30 11 684
Asym 30 9 684
Asym 30 25 700
Asym 30 23 701
Asym 30 28 702
Asym 30 7 718
Asym 30 29 724
Asym 30 17 746
Asym 30 26 746
Asym 30 21 751
Asym 30 14 778
Asym 30 15 799
Asym 30 20 802
Asym 30 4 881
Asym 30 5 931
Asym 30 6 261
Asym 30 8 394
Asym 30 17 466
Asym 30 24 489
Asym 30 4 512
Asym 30 0 515
Asym 30 3 550
Asym 30 11 562
Asym 30 14 562
Asym 30 9 565
Asym 30 20 583
Asym 30 1 585
Asym 30 28 607
Asym 30 7 624
Asym 30 18 630
Asym 30 13 670
Asym 30 19 678
Asym 30 27 678
Asym 30 21 678
Asym 30 16 720
Asym 30 23 721
Asym 30 10 723
Asym 30 26 730
Asym 30 29 752
Asym 30 12 753
Asym 30 2 756
Asym 30 22 772
Asym 30 15 775
Asym 30 5 777
Asym 30 25 804
naive 30 11 503
naive 30 0 570
naive 30 9 594
naive 30 10 817
naive 30 8 838
naive 30 29 920
naive 30 26 930
naive 30 4 979
naive 30 6 1021
naive 30 7 1055
naive 30 27 1143
naive 30 5 1165
naive 30 3 1169
naive 30 28 1169
naive 30 25 1194
naive 30 24 1345
naive 30 23 1401
naive 30 22 1440
naive 30 1 1484
naive 30 20 1582
naive 30 2 1584
naive 30 21 1652
naive 30 13 1738
naive 30 19 1754
naive 30 18 1800
naive 30 15 1844
naive 30 14 1942
naive 30 16 1952
naive 30 12 1990
naive 30 17 2004
naive 30 28 599
naive 30 17 841
naive 30 23 878
naive 30 16 879
naive 30 8 895
naive 30 29 945
naive 30 27 972
naive 30 7 985
naive 30 6 1036
naive 30 15 1070
naive 30 20 1115
naive 30 26 1134
naive 30 25 1171
naive 30 18 1173
naive 30 22 1174
naive 30 5 1191
naive 30 4 1213
naive 30 21 1254
naive 30 19 1254
naive 30 14 1293
naive 30 3 1295
naive 30 12 1315
naive 30 9 1365
naive 30 13 1377
naive 30 24 1408
naive 30 11 1441
naive 30 2 1443
naive 30 1 1514
naive 30 10 1644
naive 30 0 1699
naive 30 15 542
naive 30 27 682
naive 30 14 803
naive 30 12 819
naive 30 24 895
naive 30 2 935
naive 30 13 982
naive 30 11 982
naive 30 1 1024
naive 30 0 1096
naive 30 6 1157
naive 30 23 1174
naive 30 10 1178
naive 30 26 1191
naive 30 16 1209
naive 30 9 1222
naive 30 22 1223
naive 30 25 1245
naive 30 3 1270
naive 30 28 1294
naive 30 8 1296
naive 30 21 1367
naive 30 5 1390
naive 30 29 1412
naive 30 20 1461
naive 30 4 1485
naive 30 7 1487
naive 30 19 1813
naive 30 17 1872
naive 30 18 1908
naive 30 28 748
naive 30 5 852
naive 30 7 937
naive 30 16 948
naive 30 20 972
naive 30 15 995
naive 30 21 1008
naive 30 27 1017
naive 30 6 1059
naive 30 18 1113
naive 30 4 1131
naive 30 14 1146
naive 30 2 1150
naive 30 26 1164
naive 30 25 1192
naive 30 1 1204
naive 30 13 1234
naive 30 17 1248
naive 30 12 1257
naive 30 19 1288
naive 30 23 1317
naive 30 3 1321
naive 30 0 1338
naive 30 22 1374
naive 30 24 1375
naive 30 29 1387
naive 30 11 1410
naive 30 10 1458
naive 30 9 1565
naive 30 8 1613
naive 30 12 605
naive 30 6 818
naive 30 8 890
naive 30 11 897
naive 30 4 1036
naive 30 7 1060
naive 30 1 1094
naive 30 20 1093
naive 30 13 1106
naive 30 3 1152
naive 30 5 1152
naive 30 2 1240
naive 30 14 1256
naive 30 23 1265
naive 30 0 1278
naive 30 19 1276
naive 30 9 1278
naive 30 22 1296
naive 30 10 1306
naive 30 15 1346
naive 30 21 1375
naive 30 18 1385
naive 30 29 1398
naive 30 28 1518
naive 30 17 1558
naive 30 16 1593
naive 30 27 1605
naive 30 26 1627
naive 30 24 1827
naive 30 25 1862
naive 30 0 504
naive 30 28 755
naive 30 17 824
naive 30 1 842
naive 30 29 862
naive 30 27 923
naive 30 16 956
naive 30 26 996
naive 30 6 1028
naive 30 15 1044
naive 30 19 1133
naive 30 9 1180
naive 30 18 1204
naive 30 25 1227
naive 30 8 1263
naive 30 24 1264
naive 30 2 1284
naive 30 7 1309
naive 30 14 1331
naive 30 13 1355
naive 30 23 1390
naive 30 5 1392
naive 30 22 1428
naive 30 21 1448
naive 30 4 1462
naive 30 20 1508
naive 30 10 1528
naive 30 3 1568
naive 30 12 1586
naive 30 11 1633
naive 30 22 700
naive 30 20 764
naive 30 7 795
naive 30 29 901
naive 30 25 917
naive 30 21 923
naive 30 6 939
naive 30 8 1011
naive 30 14 1021
naive 30 5 1034
naive 30 3 1052
naive 30 24 1058
naive 30 28 1071
naive 30 4 1079
naive 30 19 1147
naive 30 18 1193
naive 30 2 1195
naive 30 13 1215
naive 30 27 1243
naive 30 26 1270
naive 30 0 1316
naive 30 16 1329
naive 30 23 1334
naive 30 12 1371
naive 30 17 1388
naive 30 1 1388
naive 30 15 1476
naive 30 10 1497
naive 30 11 1524
naive 30 9 1624
naive 30 18 698
naive 30 11 772
naive 30 8 967
naive 30 3 971
naive 30 16 999
naive 30 10 1038
naive 30 1 1058
naive 30 15 1058
naive 30 4 1060
naive 30 9 1103
naive 30 17 1145
naive 30 29 1208
naive 30 2 1243
naive 30 14 1255
naive 30 13 1292
naive 30 12 1322
naive 30 21 1325
naive 30 7 1332
naive 30 0 1345
naive 30 19 1416
naive 30 6 1438
naive 30 28 1531
naive 30 20 1534
naive 30 5 1535
naive 30 27 1601
naive 30 24 1682
naive 30 23 1742
naive 30 26 1801
naive 30 25 1912
naive 30 22 1957
naive 30 16 585
naive 30 27 696
naive 30 15 881
naive 30 18 905
naive 30 6 982
naive 30 17 1078
naive 30 8 1140
naive 30 19 1153
naive 30 5 1188
naive 30 21 1201
naive 30 26 1224
naive 30 13 1237
naive 30 7 1247
naive 30 25 1260
naive 30 14 1260
naive 30 20 1261
naive 30 28 1370
naive 30 12 1387
naive 30 24 1409
naive 30 29 1430
naive 30 22 1432
naive 30 4 1433
naive 30 11 1475
naive 30 23 1491
naive 30 3 1495
naive 30 9 1557
naive 30 1 1661
naive 30 0 1727
naive 30 10 1755
naive 30 2 1829
arbiter 30 2 11
arbiter 30 16 55
arbiter 30 0 66
arbiter 30 10 56
arbiter 30 6 62
arbiter 30 8 56
arbiter 30 20 57
arbiter 30 22 64
arbiter 30 4 64
arbiter 30 12 61
arbiter 30 28 57
arbiter 30 18 64
arbiter 30 14 56
arbiter 30 26 71
arbiter 30 24 80
arbiter 30 5 183
arbiter 30 3 179
arbiter 30 19 191
arbiter 30 17 193
arbiter 30 7 182
arbiter 30 1 167
arbiter 30 21 200
arbiter 30 11 188
arbiter 30 15 197
arbiter 30 23 219
arbiter 30 9 187
arbiter 30 13 204
arbiter 30 25 227
arbiter 30 29 233
arbiter 30 27 224
arbiter 30 0 7
arbiter 30 18 10
arbiter 30 8 6
arbiter 30 28 7
arbiter 30 22 33
arbiter 30 14 51
arbiter 30 24 59
arbiter 30 10 45
arbiter 30 16 45
arbiter 30 20 64
arbiter 30 26 63
arbiter 30 6 52
arbiter 30 12 33
arbiter 30 4 61
arbiter 30 2 51
arbiter 30 1 191
arbiter 30 17 193
arbiter 30 7 191
arbiter 30 25 200
arbiter 30 27 192
arbiter 30 21 194
arbiter 30 15 195
arbiter 30 13 197
arbiter 30 23 193
arbiter 30 3 196
arbiter 30 9 203
arbiter 30 5 199
arbiter 30 29 201
arbiter 30 11 218
arbiter 30 19 204
arbiter 30 6 8
arbiter 30 0 60
arbiter 30 28 54
arbiter 30 22 55
arbiter 30 20 54
arbiter 30 8 43
arbiter 30 16 55
arbiter 30 2 49
arbiter 30 10 66
arbiter 30 14 59
arbiter 30 12 69
arbiter 30 18 67
arbiter 30 24 65
arbiter 30 26 66
arbiter 30 4 75
arbiter 30 5 217
arbiter 30 19 222
arbiter 30 1 195
arbiter 30 7 213
arbiter 30 29 205
arbiter 30 27 213
arbiter 30 11 240
arbiter 30 9 234
arbiter 30 23 231
arbiter 30 3 227
arbiter 30 13 236
arbiter 30 21 237
arbiter 30 17 233
arbiter 30 25 237
arbiter 30 15 251
arbiter 30 18 9
arbiter 30 14 52
arbiter 30 20 54
arbiter 30 8 61
arbiter 30 2 56
arbiter 30 4 54
arbiter 30 22 63
arbiter 30 0 64
arbiter 30 28 47
arbiter 30 26 65
arbiter 30 12 61
arbiter 30 10 60
arbiter 30 24 59
arbiter 30 16 58
