both 5 1 15
both 5 3 71
both 5 3 16
both 5 1 261
both 5 4 352
both 5 2 362
both 5 0 476
both 5 0 14
both 5 2 353
both 5 2 34
both 5 4 410
both 5 4 14
both 5 1 542
both 5 4 48
both 5 0 434
both 5 1 111
both 5 4 163
both 5 4 15
both 5 0 428
both 5 2 610
both 5 2 26
both 5 4 458
both 5 4 37
both 5 4 14
both 5 4 60
both 5 4 14
both 5 4 38
both 5 4 14
both 5 1 745
both 5 4 38
both 5 4 59
both 5 3 1655
both 5 1 146
both 5 1 19
both 5 3 99
both 5 3 58
both 5 3 15
both 5 0 618
both 5 0 14
both 5 2 695
both 5 4 350
both 5 3 184
both 5 1 290
both 5 2 62
both 5 3 100
both 5 4 118
both 5 4 47
both 5 2 116
both 5 0 301
both 5 4 46
both 5 2 84
both 5 1 282
both 5 4 111
both 5 3 215
both 5 0 164
both 5 2 137
both 5 4 95
both 5 3 98
both 5 2 104
both 15 0 70
both 15 2 68
both 15 3 70
both 15 1 73
both 15 3 2
both 15 3 2
both 15 0 9
both 15 0 2
both 15 0 166
both 15 3 172
both 15 3 1
both 15 2 193
both 15 2 1
both 15 2 1
both 15 2 1
both 15 2 1
both 15 0 24
both 15 2 3
both 15 0 1
both 15 0 382
both 15 0 3
both 15 0 185
both 15 4 302
both 15 4 1
both 15 4 1
both 15 4 1
both 15 0 7
both 15 2 584
both 15 2 1
both 15 4 6
both 15 4 1
both 15 4 1
both 15 3 613
both 15 0 7
both 15 0 2
both 15 0 2
both 15 1 799
both 15 4 8
both 15 1 390
both 15 1 1
both 15 0 395
both 15 0 1
both 15 1 86
both 15 0 84
both 15 0 2
both 15 2 589
both 15 4 577
both 15 4 1
both 15 4 1
both 15 5 402
both 15 5 1
both 15 0 107
both 15 5 3
both 15 0 195
both 15 3 791
both 15 0 294
both 15 2 511
both 15 0 16
both 15 0 1
both 15 0 1
both 15 0 1
both 15 0 97
both 15 7 198
both 15 2 300
both 15 0 110
both 15 2 2
both 15 3 602
both 15 1 915
both 15 7 5
both 15 3 2
both 15 3 1
both 15 0 311
both 15 6 1088
both 15 2 384
both 15 1 385
both 15 3 383
both 15 8 97
both 15 6 98
both 15 4 1496
both 15 2 301
both 15 0 379
both 15 1 302
both 15 6 207
both 15 0 95
both 15 7 897
both 15 5 1707
both 15 7 3
both 15 4 220
both 15 4 1
both 15 0 197
both 15 5 79
both 15 5 1
both 15 0 5
both 15 9 98
both 15 5 1
both 15 8 687
both 15 8 1
both 15 0 106
both 15 3 794
both 15 0 88
both 15 6 1596
both 15 2 1601
both 15 8 1204
both 15 8 1
both 15 8 1
both 15 10 816
both 15 10 1
both 15 4 1473
both 15 4 107
both 15 8 585
both 15 4 394
both 15 1 2203
both 15 2 596
both 15 2 1
both 15 0 1707
both 15 11 907
both 15 12 398
both 15 1 4
both 15 8 4
both 15 10 1790
both 15 10 1
both 15 10 2
both 15 10 1
both 15 10 1
both 15 4 1294
both 15 12 2097
both 15 8 2099
both 15 5 4089
both 15 2 2104
both 15 10 987
both 15 12 18
both 15 12 82
both 15 5 504
both 15 10 599
both 15 1 2707
both 15 5 410
both 15 12 909
both 15 5 13
both 15 10 997
both 15 12 501
both 15 7 5785
both 15 5 492
both 15 2 1608
both 15 1 1098
both 15 4 2698
both 15 14 3393
both 15 7 108
both 15 14 8
both 15 2 111
both 15 2 2
both 15 12 1594
both 15 6 5996
both 15 4 1499
both 15 2 1484
both 15 14 1492
both 15 9 7400
both 15 14 294
both 15 13 5696
both 15 5 1909
both 15 12 408
both 15 13 394
both 15 13 1
both 15 0 6205
both 15 4 797
both 15 3 7999
both 15 9 793
both 15 7 2298
both 15 11 6206
both 15 1 2293
both 15 2 1108
both 15 12 792
both 15 12 11
both 15 1 400
both 15 7 403
both 15 14 1007
both 15 8 4600
both 15 9 1016
both 15 9 1
both 15 3 1191
both 15 1 704
both 15 6 2102
both 15 11 1307
both 15 3 296
both 15 10 3999
both 15 14 997
both 15 8 1194
both 15 0 1701
both 15 6 502
both 15 2 1405
both 15 9 690
both 15 4 1800
both 15 4 1
both 15 10 392
both 15 3 400
both 15 12 1583
both 15 13 1997
both 15 10 85
both 15 2 798
both 15 1 1400
both 15 4 707
both 15 7 2198
both 15 11 1394
both 15 5 3292
both 15 14 1297
both 15 9 997
both 15 14 194
both 15 1 508
both 15 3 1305
both 15 11 604
both 15 11 1
both 15 6 1705
both 15 4 705
both 15 5 595
both 15 8 1686
both 15 1 188
both 15 14 414
both 15 7 700
both 15 4 89
both 15 13 1306
both 15 8 1380
both 15 6 1392
both 15 10 2794
both 15 2 2291
both 15 13 1394
both 15 9 2094
both 15 13 3
both 15 2 98
both 15 4 1492
both 15 10 594
both 15 1 2085
both 15 14 2086
both 15 12 3500
both 15 6 790
both 15 4 409
both 15 10 101
both 15 3 2196
both 15 13 603
both 15 8 801
both 15 12 702
both 15 6 710
both 15 14 889
both 15 14 2
both 15 6 92
both 15 3 798
both 15 10 801
both 15 1 903
both 15 1 1
both 15 6 117
both 15 3 92
both 15 8 893
both 15 5 3587
