P 393 293.7528
K 313 264.3513
K 537 81.7985
K 960 257.0408
P 396 0.0819
K 660 0.0657
P 571 301.0406
K 900 226.4522
K 241 249.998
P 738 298.7161
P 750 329.7271
K 515 149.7866
K 313 0.0576
P 275 118.6789
P 261 209.9551
K 188 290.9611
K 134 220.3836
P 493 0.0649
K 129 143.047
K 435 141.1493
P 885 210.9886
K 426 144.1185
P 182 154.2684
K 376 215.4521
P 575 234.8284
K 706 258.8234
P 736 297.9516
P 729 286.7432
P 492 207.8228
P 356 144.4106
K 801 281.2885
K 766 265.4671
K 956 240.386
P 126 133.1742
P 693 145.42
K 503 87.0575
P 343 329.7924
K 560 273.563
K 652 267.1167
P 692 0.0679
K 694 151.2031
P 767 2.8334
P 907 306.824
K 898 225.5495
P 494 329.5637
P 942 334.7686
P 126 0.059
P 765 210.9307
K 328 150.5237
K 945 2.0645
P 557 4.4238
P 730 8.8499
P 876 9.9053
P 34 9.0488
K 679 13.9524
P 762 13.0081
K 558 2.9976
K 328 2.5528
P 638 11.8014
P 139 0.0633
P 252 9.0267
P 343 10.3101
K 394 14.0868
P 750 11.499
P 473 288.4335
K 292 100.2688
K 888 251.827
P 265 330.8449
K 752 225.0757
K 719 283.1125
P 566 221.3713
K 952 145.8027
K 426 249.3925
K 41 267.5244
K 900 88.2875
K 205 150.8652
K 706 245.506
P 72 184.5849
P 796 3.8942
K 165 137.705
P 786 328.0315
K 760 267.5382
K 454 250.9172
P 439 296.1411
P 338 145.7312
P 767 190.079
P 918 330.5686
P 165 159.0396
P 918 198.6066
P 66 318.0873
K 223 249.6817
P 159 206.9235
P 372 209.3301
P 452 261.7915
P 220 131.2961
P 74 263.4542
K 537 267.0808
P 479 281.806
P 14 147.2676
K 382 220.8097
P 69 212.6131
P 265 236.3506
K 807 267.2646
K 880 212.7517
K 373 267.1641
P 414 312.6644
K 266 251.7638
K 367 251.6583
K 632 267.3787
P 474 314.9841
P 754 320.8419
K 629 143.9639
K 966 250.8687
P 110 326.3728
P 6 296.9493
P 368 285.1665
P 359 348.0521
K 458 267.2624
K 300 219.1776
K 841 267.3408
P 347 253.9221
P 620 312.445
K 996 173.8088
P 541 317.0941
K 207 251.9269
K 141 249.0192
P 723 327.4478
P 274 182.4676
K 731 267.2541
K 703 189.5951
P 603 284.7514
P 253 313.8059
K 351 267.1
K 263 251.3608
P 78 293.2311
P 528 310.193
K 15 224.2222
P 147 207.7857
K 928 251.5828
P 460 271.117
K 874 264.9709
K 371 148.816
K 375 251.8913
P 971 316.3273
K 307 105.526
K 872 267.4606
P 121 328.625
P 925 251.9275
P 633 294.8156
K 917 114.8077
P 263 177.9684
K 215 139.5253
K 567 217.5162
K 441 267.5526
K 409 86.1926
K 740 162.5233
P 259 135.7761
P 692 134.8566
K 291 223.5743
P 955 300.0899
K 586 211.7526
K 605 266.9997
P 855 213.3907
K 104 266.8794
P 896 324.5505
K 886 222.1072
P 729 312.3687
K 96 86.9494
P 964 333.9077
P 378 241.6725
P 344 186.6997
P 634 220.3981
K 828 27.1216
K 453 76.6192
K 664 265.4781
P 582 239.9837
K 372 232.7975
P 210 274.8805
K 856 156.1556
K 628 251.845
P 601 227.3352
P 645 301.6858
K 258 267.332
P 464 328.724
K 270 267.1894
P 484 345.1934
K 83 248.8552
P 177 316.8774
K 700 97.8163
P 527 212.6321
P 966 125.67
P 694 12.2717
P 857 12.2397
K 790 14.8667
K 918 0.0609
K 479 3.4269
P 70 0.0542
P 342 0.0681
P 221 13.2062
P 586 13.6628
K 985 3.0647
K 184 0.0412
P 233 0.0435
P 47 0.6445
K 698 4.1948
K 612 1.0751
K 542 15.608
P 617 0.0747
P 37 0.127
P 219 0.0759
P 619 4.0162
K 352 260.21
K 976 265.6858
P 219 291.4857
K 65 0.0379
P 104 319.7265
P 141 317.6363
K 138 265.5683
K 897 156.0684
P 599 118.142
P 900 295.165
P 921 4.9366
K 514 0.0692
K 468 266.7368
P 360 297.0835
P 363 176.0756
K 566 0.0694
K 199 221.837
P 842 304.7476
P 300 306.6261
P 134 335.896
K 913 142.9291
K 456 0.0783
K 829 147.5728
K 307 146.9915
P 887 283.5056
P 860 208.0664
P 917 307.0872
P 562 10.9788
P 942 6.737
K 174 18.3922
K 860 288.2856
P 887 19.7829
K 396 42.228
K 868 0.6291
P 630 0.4954
K 151 0.4145
P 397 0.0623
P 143 27.1915
K 198 0.0492
P 90 0.046
K 233 0.0468
K 936 43.0542
P 4 0.0466
P 216 0.0498
P 874 27.2252
P 539 43.354
K 691 1.1766
P 932 1.2402
K 878 290.8639
P 744 28.4497
K 110 32.2746
K 464 0.0572
K 485 0.0436
P 497 0.9796
K 778 0.6142
P 214 29.0241
K 3 31.7598
P 58 0.388
P 568 29.3275
K 780 0.4597
P 212 0.0504
P 840 0.8669
P 45 29.8261
P 208 0.0598
P 145 30.3386
K 972 0.8089
K 36 0.0421
K 454 0.0445
K 131 0.0405
P 910 1.6404
P 472 0.0502
K 355 1.1301
P 730 30.2055
K 380 0.041
P 95 0.044
K 588 0.0384
P 671 0.0416
K 374 0.0354
K 373 0.0814
K 822 34.3974
P 663 1.0834
P 41 0.1054
K 625 1.5258
P 612 0.0639
K 221 0.0476
P 935 0.0556
K 432 0.0474
P 678 0.0548
K 825 0.0443
K 24 0.0424
P 340 0.0617
K 438 0.0421
P 793 36.7852
K 846 308.8139
K 508 36.0411
K 216 0.0477
P 630 35.3049
P 74 1.5312
K 538 36.8975
P 808 0.0589
P 626 34.1482
K 460 0.05
P 96 34.2378
P 381 0.0949
K 231 0.1338
K 190 0.0869
K 99 34.9478
K 128 0.0589
K 549 0.0498
K 527 0.0474
P 750 1.5746
K 334 36.6396
P 737 41.657
K 541 0.0575
P 223 0.0542
K 710 0.0496
P 808 0.2532
P 914 0.0514
K 471 43.0976
K 541 49.4472
K 134 0.0405
K 626 49.5123
P 382 7.5996
P 973 0.0683
P 61 0.0466
K 310 1.5132
K 108 0.0458
P 762 0.5081
K 190 51.3283
K 506 50.7357
P 502 51.6614
K 240 0.0503
K 416 0.049
K 750 50.8427
K 66 0.0445
P 758 0.8409
P 941 52.3683
K 562 0.8147
P 498 1.4008
K 516 0.2543
P 867 52.4953
P 260 0.0647
K 366 51.1816
K 129 0.0514
K 795 73.5611
P 55 0.0458
K 515 0.0501
K 289 0.045
P 850 0.9095
P 658 0.0562
K 752 52.539
K 257 52.3541
P 478 53.2964
K 635 0.0394
P 513 0.3634
K 192 52.6711
P 622 0.0844
K 792 0.0394
K 137 0.0647
P 39 53.3733
P 701 53.574
K 944 0.9721
K 253 0.0634
P 930 1.4037
K 385 0.0514
K 483 54.2931
K 12 54.361
P 205 54.5316
P 642 0.4068
P 543 54.7548
K 696 0.6177
P 94 55.0084
P 309 0.4969
K 668 0.0542
K 41 324.8322
P 883 55.5918
K 361 54.3181
P 781 0.0437
K 315 0.4798
P 287 0.0403
K 919 54.8888
K 917 0.0624
P 865 0.0389
K 183 0.055
P 464 55.5617
P 394 55.6455
