P 7641 4.1474
P 8587 3.5858
P 7913 557.0422
P 7238 558.0075
P 331 565.9663
K 5017 0.2368
P 2264 563.0913
K 6592 0.1253
K 180 0.0593
K 7467 0.0933
K 7431 0.0128
P 6767 563.4109
K 904 0.0799
P 4879 563.8454
K 5493 0.2987
K 1275 0.0313
P 3306 0.1428
K 7966 0.0247
K 4381 0.0124
P 3295 577.5454
P 6692 0.0251
P 4647 0.9855
P 3093 0.029
K 5802 1.1581
P 7993 0.027
K 4767 0.0155
K 1071 0.0072
K 5289 1.4153
K 3613 0.0159
K 3483 1.0388
P 7063 1.2929
P 5969 0.0318
P 387 576.8609
K 9560 1.3526
K 772 0.2674
P 8878 568.913
P 2396 562.5358
K 8379 2.4172
K 1797 0.6097
K 1465 0.0837
P 2183 1.3835
K 3403 0.4011
K 1612 0.0276
P 4775 0.0547
P 5584 560.3187
K 6508 2.853
P 7636 0.3532
K 7835 0.8654
K 1950 6.3906
P 1197 548.3448
K 1551 6.5276
K 3879 6.6251
K 4468 5.1228
P 8590 0.6305
K 4135 4.629
K 7448 0.0259
P 4959 438.5084
P 8249 0.0328
P 178 554.6294
P 2305 547.9537
P 285 547.6252
K 9158 0.4418
P 4588 547.5484
K 96 0.5193
K 1005 4.3852
P 1026 532.4139
K 9034 3.7049
P 4020 546.4857
K 7156 0.736
P 2031 547.2372
P 8384 537.2076
P 1125 546.9394
P 6464 547.0081
P 5504 547.1183
P 7078 438.7033
P 5581 0.0195
P 4814 547.5837
P 1464 546.9661
K 9021 0.4987
P 7456 534.6901
P 5393 546.1029
K 6199 0.0365
P 272 547.5872
K 7835 3.3028
K 5134 4.7883
K 4919 0.0581
P 385 546.8617
K 886 0.1814
K 8005 0.0541
P 5604 547.3234
P 5607 0.5343
P 9098 0.0265
K 1306 0.2798
K 7750 0.7202
K 3600 1.0518
K 482 0.6129
K 411 5.4443
K 1113 0.4907
K 2477 8.4244
K 1770 0.0276
K 4229 0.0246
K 1179 0.0345
P 7865 1.2642
P 5276 0.02
K 5071 0.6595
P 2527 541.2366
K 6546 3.8699
K 3113 0.0771
P 6986 404.9339
K 5304 0.6918
P 1315 0.0556
P 6957 543.0545
K 7362 0.2889
P 3357 0.0374
P 7382 401.9797
P 880 0.0224
K 5811 0.3899
K 2219 4.4155
K 2775 0.046
P 2739 402.3815
K 3618 0.0292
P 7356 0.0302
K 5503 0.0331
K 6851 0.0319
K 5405 0.0287
P 8523 0.0286
K 1005 0.0279
P 7800 1.5838
P 5755 0.0468
K 7337 0.8818
K 328 0.0371
K 6577 0.0537
P 3285 404.6609
P 7550 0.0265
K 6262 0.9749
K 4609 0.0588
P 5115 549.2525
P 8406 550.1057
K 4029 0.7133
K 3590 8.3721
P 9549 0.688
K 1397 0.0609
K 6545 0.0669
P 5344 0.024
K 1392 0.0314
K 7372 9.0329
P 9664 0.0253
K 7107 0.0243
K 9113 0.0241
P 5240 0.0245
K 2729 0.0292
P 174 0.0246
P 1285 0.0347
P 1779 553.9244
P 71 405.0318
P 4272 0.0256
P 7388 405.0488
K 3736 1.177
K 5412 0.035
P 5179 0.8052
K 9949 1.3817
P 9326 0.0241
K 7735 0.0276
P 1840 0.0524
P 1260 403.0836
P 6700 0.0298
P 360 0.0318
P 2099 403.162
K 5910 0.7515
K 8870 0.0759
P 4096 0.6379
P 1232 0.6239
P 6786 0.0234
K 5587 0.8778
K 8626 0.0525
P 7369 0.3986
P 8577 400.0594
K 9306 0.3127
P 9182 0.1559
K 571 0.035
K 3079 25.576
K 4623 0.0206
K 3848 0.046
P 9835 0.4489
P 4071 0.0201
K 5714 0.4965
P 6054 0.0173
P 690 400.0146
K 3452 0.0211
P 5049 0.0174
K 5429 0.6858
P 2997 0.0147
K 9153 0.6669
K 2260 0.0298
P 9157 0.0166
K 9758 0.0212
P 5835 400.4534
K 7093 22.0028
P 8769 400.2676
P 3846 0.0354
P 1645 400.1549
K 5970 1.2451
K 3285 0.0277
P 4413 1.3004
K 9134 0.0763
K 4202 11.4756
P 7624 0.0275
P 5921 398.856
K 4293 0.3158
K 8410 0.3878
P 8748 399.0528
P 2837 0.021
K 8069 0.0214
K 5616 0.0234
P 4288 0.0166
P 2236 0.0169
K 1016 11.9367
P 3932 399.1217
K 3440 0.0218
P 9606 0.9528
K 7103 19.5254
K 5085 11.6988
K 4947 0.0222
P 1571 399.1927
P 7578 1.0342
K 6250 20.7541
P 8899 453.3704
P 853 0.2025
K 1530 0.0188
K 3294 0.2917
P 4926 0.0134
P 97 0.0217
K 1226 0.0251
P 6078 453.5401
K 3012 0.0441
K 7441 0.0259
K 5404 25.4558
P 4669 0.7265
K 9605 32.8632
P 5926 452.9375
P 7075 0.4146
P 2831 400.602
P 3819 0.016
P 2663 0.0121
K 8470 0.4312
P 8503 0.0224
K 1904 11.6995
K 3156 0.0437
K 7536 25.5684
P 9250 0.6152
K 8106 0.1871
P 8057 453.2613
K 2346 0.0262
K 5036 0.0328
K 6750 0.0651
P 9280 0.792
K 2530 12.707
P 5256 572.9636
P 5260 0.0214
K 3726 23.0702
K 1804 0.0236
P 6165 0.0169
K 260 0.0301
K 3004 0.0234
K 5182 12.3964
K 3041 0.0261
P 6335 0.5594
K 8552 12.9335
P 9665 0.2431
K 6131 0.6938
P 3582 398.1073
K 2221 12.4216
K 1082 0.6312
K 2157 0.2873
P 4481 398.227
P 1077 0.3394
K 7038 12.9026
K 4512 11.9463
P 901 0.0154
K 6565 0.0207
P 6629 398.1616
P 7937 0.4564
P 8791 397.9795
K 6986 1.1297
P 4763 0.7049
K 1462 0.0401
K 1599 24.8613
P 7135 397.7081
K 9785 11.9599
P 9271 0.0168
K 3120 0.0235
K 5686 0.0466
P 5368 0.0121
P 5324 0.0178
K 4931 0.022
K 2857 0.0213
K 5599 0.0431
K 6489 12.3989
P 5476 0.0275
K 4881 0.0167
K 2714 0.0211
P 8540 398.0951
K 7567 0.019
P 4593 0.0174
P 4307 397.9913
P 6535 397.8011
K 8549 1.4297
P 8251 1.3519
K 8997 0.453
P 4079 468.3584
K 5817 0.0313
P 6594 0.0192
K 9275 31.6064
K 1756 0.0533
P 8886 468.7325
P 4043 0.2408
K 9613 37.1996
P 7327 461.0062
P 7932 0.2869
K 6605 0.4634
K 611 0.0194
K 4063 0.2044
P 9933 599.8363
K 9995 12.7918
P 9924 0.4511
K 2416 0.022
K 9396 0.2608
P 8431 0.2155
K 5902 13.7627
P 5683 470.2818
K 2429 0.0217
K 565 12.9243
P 685 0.402
K 5813 33.1113
K 4583 25.0832
K 286 0.047
P 505 0.0359
P 1626 0.0138
P 918 471.2818
P 5016 0.0147
P 1561 471.495
P 2767 471.6307
K 9819 1.1155
P 8953 0.303
K 3608 0.0337
K 3479 25.4684
P 4046 472.4538
P 758 0.0171
K 6925 12.8675
P 3543 472.7597
P 4573 0.0139
P 3341 0.0188
P 3227 473.0464
K 8606 0.4689
P 8284 0.3097
K 3412 34.3468
P 5839 0.3547
K 8006 44.7131
K 492 0.0214
K 6537 0.3658
P 668 474.2417
P 9039 474.6853
K 7777 26.8404
P 3481 474.8649
P 1693 0.2214
P 2909 0.0178
K 7642 25.1013
P 6926 0.0146
P 1767 0.0125
P 479 475.2817
K 9186 0.4174
P 4782 0.4425
P 6486 0.3367
K 7527 0.2854
P 1331 0.0117
K 8084 0.0273
P 8662 394.7027
K 5198 13.3379
K 2124 0.0305
P 8284 0.3923
K 8679 0.3853
P 2366 0.0186
K 4768 0.3113
P 1696 0.0168
P 1165 394.5482
P 2994 0.0099
K 3324 0.387
P 744 394.5671
P 294 0.0392
P 5224 0.0117
K 1875 0.0124
P 3152 0.0157
K 7015 0.0342
P 9704 0.5637
K 8052 0.5614
K 3273 0.0456
P 286 0.017
K 2187 0.0196
P 694 0.0189
P 9725 479.2997
K 5465 1.46
P 8363 1.1542
K 3055 43.468
K 2872 0.019
P 7823 0.0122
K 5474 0.0319
P 3858 0.0092
K 5128 0.0168
K 7280 0.0117
P 6292 0.0145
K 8250 0.0295
P 312 0.0211
P 2714 481.5541
P 5391 481.7646
P 362 0.0163
P 8119 482.019
K 9831 0.8271
P 8348 0.7151
K 7587 0.0441
K 6009 16.645
P 3507 483.827
P 9863 0.2037
K 5224 52.854
P 4548 484.2028
K 3038 0.2811
K 3891 0.4115
P 9717 0.3664
K 9622 0.4602
K 4706 0.043
P 3189 0.6102
P 4980 485.6832
K 7710 16.4366
P 3384 0.0157
K 4520 0.0243
P 2349 0.6029
P 4743 486.5059
P 2767 0.0122
P 6407 0.0102
K 8997 0.7381
K 6111 0.0337
P 1601 0.528
P 6762 466.7537
K 8590 18.7688
P 6284 0.029
P 7213 466.8139
K 5058 0.0231
K 1173 18.1188
K 509 0.0177
P 7331 0.3475
K 9968 0.2427
K 3346 0.0264
K 415 0.0275
P 9006 0.0214
K 7431 0.0173
K 2718 0.0242
P 2845 0.0144
P 16 0.8926
P 623 0.0134
P 2540 0.0475
P 8257 467.4339
K 7045 0.7717
K 8595 0.0386
P 6074 398.5459
P 8566 0.5441
K 5149 0.0333
K 6057 0.3184
K 2898 0.3251
P 6419 467.5365
P 8857 0.2829
P 5853 0.0119
K 5524 32.0197
P 448 0.0132
K 852 0.0516
K 3856 0.0254
K 9549 19.1541
P 2584 468.183
P 5829 0.5224
P 4397 0.0144
K 9130 0.5824
P 2952 0.0128
P 4920 467.765
P 979 0.0105
K 5652 0.0152
K 1309 0.047
P 7940 467.978
K 2136 19.231
K 6981 0.0414
K 941 0.0424
K 8147 0.7429
P 8100 0.759
P 1882 0.016
P 5259 0.657
K 636 0.8748
K 4804 0.0193
K 4738 0.0192
P 4870 0.7675
K 9057 0.2571
P 21 0.0165
P 3383 467.2452
P 7883 0.0155
P 7604 0.0142
K 4476 0.6381
K 8078 0.0436
P 5721 467.62
P 3112 0.3007
K 5811 0.0155
K 8599 44.1733
P 5770 0.0148
P 3559 0.0171
K 515 0.0215
K 1078 0.0119
