K 29035 192.5676
P 33626 215.3193
P 77952 69.4943
K 27427 164.279
K 9915 224.3696
P 22166 209.9861
K 98714 174.5278
K 53743 198.4124
P 78195 90.9298
P 44023 221.333
P 15847 296.1009
P 6983 195.6578
P 54021 339.4841
K 18792 223.3415
K 80798 16.1003
P 30683 149.7873
K 86145 172.3108
K 4690 181.8007
P 84836 250.879
P 3224 335.1701
K 74484 215.3565
P 32889 305.18
K 2449 164.6058
K 80031 191.2064
K 45992 175.6004
P 43631 68.9811
K 34580 183.7557
P 23710 259.787
K 60518 173.2361
K 82766 23.8197
K 29184 180.6409
K 83330 169.671
K 35861 171.2713
P 84704 322.6375
P 33837 315.3971
K 23876 14.7996
K 50996 189.9524
K 41603 0.0589
P 71304 312.378
P 40384 313.1282
P 17729 0.0582
P 22753 0.0574
P 4233 0.0528
K 28598 143.3539
P 66121 2.322
K 79305 3.2983
P 79493 20.5985
K 78582 19.5407
P 93361 19.7914
K 29059 21.0168
K 21863 21.9153
K 75022 22.8823
P 34924 24.6973
K 15755 18.9745
K 26908 19.2852
P 91508 29.8837
P 88338 30.3621
P 606 30.7258
K 83042 20.3909
P 63417 23.7262
P 53758 21.5914
P 10560 21.9066
K 61873 20.933
P 55320 29.2129
K 56519 19.6411
K 28919 31.2587
K 82579 15.9097
P 22397 30.0151
K 57780 178.9557
K 11780 205.5116
P 9315 77.1233
P 31358 258.6063
P 98947 336.9821
K 32188 176.9764
P 16144 171.3344
K 15877 162.7641
P 66808 273.2732
K 86118 198.7787
K 50647 161.588
K 34053 160.325
P 80478 322.3261
K 68135 217.3896
P 30121 314.2648
P 99885 156.8081
K 17772 164.3508
P 39950 256.9959
P 94339 198.1003
P 44646 276.3567
P 65978 308.8636
K 77587 218.5134
K 31014 164.2404
P 87577 253.6186
P 39672 171.0303
K 49891 11.8323
K 59090 180.1956
K 5596 216.9353
K 76923 179.2378
P 3563 322.7521
K 75055 0.2358
K 3573 216.4576
P 86307 255.8633
K 54020 125.518
P 36371 335.1926
K 23195 245.1032
K 1783 158.5154
K 87247 176.9117
P 74213 5.1735
P 50359 201.483
K 3176 13.5523
K 41500 248.999
P 51522 271.7733
K 54821 217.0066
P 34870 159.3173
P 37841 334.5979
K 68615 98.711
K 79976 182.5455
P 17748 78.1204
K 27871 114.6926
K 47614 201.7934
K 32418 253.545
P 83813 140.1641
P 32172 88.0085
K 83571 157.3338
K 85582 17.3599
K 71809 253.764
P 48479 264.7494
P 63619 251.2702
K 89665 252.2954
K 2300 120.0709
K 72486 121.9317
K 41675 156.9255
K 96101 193.5875
K 78715 0.0715
P 19184 0.079
K 93141 5.1616
P 31441 257.6073
P 85753 55.927
K 85927 4.1065
P 31918 239.4274
P 84347 184.6033
P 50791 238.914
P 295 2.297
K 77423 37.5651
K 79128 39.8155
P 3009 0.0301
P 16411 0.0892
K 79182 42.0519
P 99009 0.0865
P 9933 0.3438
P 57939 1.9232
K 65926 3.5933
K 71896 1.6531
K 45457 0.0449
P 51515 0.3014
P 46792 1.6852
P 13233 0.0349
K 86133 69.7014
P 11176 74.5034
P 72739 316.653
K 79714 222.8135
P 33101 316.572
P 46309 291.7323
K 98347 233.044
K 28207 156.9646
K 6998 17.4004
K 32336 185.4548
P 14447 0.0708
P 37317 346.3356
K 49973 0.0679
K 21587 158.9354
P 13794 249.8574
P 83303 74.3377
K 5734 0.0764
P 86635 293.0071
K 28329 138.2964
P 19970 301.3865
K 90762 203.1704
K 93138 223.3945
P 50325 153.4947
P 10890 324.6117
K 50731 172.0337
P 55596 307.8993
P 54956 307.9983
K 27094 190.4399
K 98519 227.8602
K 75631 216.4782
P 61614 268.9777
P 75097 284.6162
K 30358 213.1958
K 19213 176.1871
P 62202 251.1173
K 35130 112.8406
P 19175 315.7457
P 17639 345.726
P 68179 285.9164
K 29160 157.6899
P 85261 199.2124
K 43160 292.1552
P 94759 314.8257
K 53543 141.207
K 46040 217.7841
K 39986 219.4062
P 33276 313.8809
K 2597 175.8468
P 94641 1.7311
K 27050 27.5998
K 98098 0.8692
P 84465 1.3309
P 40310 74.2407
K 39179 98.7176
K 14450 0.0571
K 49856 290.2361
P 61694 74.2945
P 21947 307.7485
P 10601 315.9948
P 56293 321.9255
P 92621 154.79
K 39046 219.0461
P 56760 67.934
K 57118 0.6997
K 40846 234.723
K 73580 214.2345
P 30423 202.8153
P 81707 290.2327
K 10901 175.1052
P 98560 347.2364
P 26450 0.0725
P 48299 287.0113
P 47549 323.319
P 88791 307.7585
K 85300 2.9404
P 54228 308.976
P 24810 72.303
P 77311 314.4196
P 36639 314.4984
P 97142 311.6984
P 42071 316.7013
