K 6013 1.4132
P 4299 3.3864
P 8654 8.4097
P 5619 18.0186
K 6290 3.0405
K 1823 221.9747
P 3899 0.0436
K 4609 0.0391
P 3082 15.8782
P 4440 0.0898
P 1750 18.0558
P 4058 11.5755
K 1770 0.8471
P 7558 15.3101
K 5226 2.3844
K 9169 4.0931
K 4397 0.0664
P 6616 0.1021
K 8322 6.6797
K 5844 0.3303
P 2130 16.1178
P 9792 0.0305
K 4877 0.6691
K 4630 0.068
P 5513 1.0274
K 237 0.1363
K 1125 0.0643
K 6073 0.4864
K 3087 0.5058
P 5895 0.6936
P 276 0.0528
K 3670 6.4939
K 316 0.0549
K 9392 6.6891
P 8221 1.4617
P 9218 4.1636
K 391 0.0455
P 3790 6.2925
P 8019 3.4279
K 134 4.2073
K 1342 5.1365
P 5574 0.1787
K 6879 2.403
K 8635 1.1011
P 8314 1.6301
K 9257 2.8876
K 1236 2.9622
P 3755 0.095
P 7014 4.0082
P 186 4.2809
K 3618 0.8066
K 3521 4.792
P 7742 3.8475
P 4232 1.0753
K 8695 2.8145
K 1347 2.6976
P 8598 3.0137
P 3683 7.1262
K 2839 3.1163
K 8287 2.8873
K 5980 4.8288
P 4951 6.6221
P 5267 3.7661
K 8730 4.1744
P 4120 7.0342
K 4824 6.4246
K 7813 6.0343
P 7792 5.3009
P 6527 0.0497
K 4393 0.0806
P 5137 0.09
K 9627 0.0347
P 45 0.0371
P 7657 0.0423
K 4908 0.0344
P 7312 0.0383
K 7713 0.4563
P 8918 0.2279
P 2349 0.0429
K 7959 0.6425
K 3624 0.0375
K 4045 0.1325
P 2591 0.0861
P 4152 1.1554
P 7307 0.0436
K 4536 2.361
K 7105 0.0715
P 9156 2.8769
K 4971 2.1211
P 3059 2.6858
K 4687 2.3383
P 8279 0.4638
K 6048 0.6069
P 9942 3.1577
K 6160 5.1581
K 3683 0.4324
K 1417 0.0598
P 7067 1.2457
K 1544 0.0566
P 2276 0.0586
K 3072 0.0569
P 1692 0.0529
K 3265 0.0598
P 1021 0.0525
K 8939 0.0659
P 4227 0.0623
P 4018 0.0631
P 1334 6.5333
P 390 0.0526
P 1919 0.076
P 1377 6.9453
K 5506 1.7186
K 1776 0.0721
K 3507 0.0785
P 8785 7.9222
P 801 0.0713
K 141 5.3884
P 3956 0.0489
K 860 0.0543
K 8250 9.8351
P 6120 3.1097
P 5016 10.0101
K 7978 1.5835
P 5142 11.2272
P 4976 0.0604
K 2012 0.2144
K 6986 12.3605
K 3909 0.0675
K 5858 0.0809
P 7268 8.0173
K 5225 12.4484
P 777 0.0581
P 6939 11.9224
P 7500 0.0557
K 9296 0.2495
K 8093 14.7192
P 5122 1.7565
P 7326 0.0473
P 3518 7.5271
K 7734 1.9389
K 943 0.0597
K 339 0.069
P 4381 2.6607
K 1558 14.8184
K 4425 0.0554
K 364 0.0568
K 2547 0.0572
P 9076 2.3141
P 6084 0.0842
P 2924 13.3648
K 9217 1.8444
K 8285 19.813
K 862 0.491
P 9846 0.7192
K 8435 0.4976
P 7605 8.4906
K 9771 0.0572
P 745 0.0507
P 2025 0.0536
P 7626 0.0439
K 6105 0.878
K 6096 0.0433
P 8042 1.0361
P 3755 0.0576
K 7069 2.0149
P 7192 1.6378
P 2464 0.0479
K 9933 13.7962
P 5560 0.9592
P 2946 0.061
K 6643 1.8782
P 9759 1.4284
K 9920 0.6725
P 7625 0.4749
K 5802 25.6872
P 2580 0.0554
K 1691 0.0577
K 9033 0.8364
P 6230 30.1917
P 6454 28.3302
P 2584 0.0603
P 1779 1.4494
P 1869 0.0472
K 8590 1.5821
K 6973 0.0479
P 1127 1.2234
K 5365 0.9102
P 7092 20.8501
P 3832 0.0446
P 5893 0.0506
K 9267 1.1569
K 7390 0.0714
P 6030 1.2862
P 8935 0.0468
K 1419 0.8575
